0
121,119873046875
119,72222900390625
118,28205871582031
116,79985046386719
115,27615356445312
113,71150207519531
112,1064453125
110,4615478515625
108,77742004394531
107,05464172363281
105,29380798339844
103,49559020996094
101,66059875488281
99,78948974609375
97,88291931152344
95,94158935546875
93,96615600585938
91,95735168457031
89,91586303710938
87,84242248535156
85,73779296875
83,60269165039062
81,43789672851562
79,24415588378906
77,02226257324219
74,77299499511719
72,4971923828125
70,19561767578125
67,86910247802734
65,51847839355469
63,14457702636719
60,74823760986328
58,330322265625
55,891685485839844
53,43318176269531
50,95570373535156
48,460113525390625
45,94731140136719
43,418190002441406
40,87364196777344
38,3145751953125
35,74188995361328
33,15651321411133
30,55936050415039
27,95134735107422
25,33340072631836
22,706459045410156
20,071453094482422
17,42931365966797
14,780982971191406
12,127405166625977
9,469520568847656
6,808271408081055
4,14460563659668
1,479468822479248
-1,186192512512207
-3,8514304161071777
-6,515298843383789
-9,176849365234375
-11,835140228271484
-14,48922348022461
-17,138158798217773
-19,781002044677734
-22,41681671142578
-25,044662475585938
-27,663612365722656
-30,272727966308594
-32,871089935302734
-35,45777130126953
-38,03185272216797
-40,59241485595703
-43,13856506347656
-45,66937255859375
-48,18395233154297
-50,681427001953125
-53,16088104248047
-55,62144470214844
-58,062255859375
-60,48242950439453
-62,88111114501953
-65,25745391845703
-67,61061096191406
-69,93974304199219
-72,2440185546875
-74,52262878417969
-76,77476501464844
-78,99961853027344
-81,1964111328125
-83,36433410644531
-85,50263977050781
-87,61058044433594
-89,6873779296875
-91,73233032226562
-93,74468994140625
-95,72370910644531
-97,66874694824219
-99,57907104492188
-101,45401000976562
-103,29290771484375
-105,09510803222656
-106,85995483398438
-108,58683776855469
-110,275146484375
-111,92427062988281
-113,53363037109375
-115,1026611328125
-116,63078308105469
-118,11744689941406
-119,56217956542969
-120,96440124511719
-122,32366943359375
-123,63946533203125
-124,91133117675781
-126,13882446289062
-127,32148742675781
-128,4589080810547
-129,5507049560547
-130,59649658203125
-131,59584045410156
-132,5484619140625
-133,45396423339844
-134,3120574951172
-135,1224365234375
-135,88479614257812
-136,59889221191406
-137,26443481445312
-137,8812255859375
-138,44900512695312
-138,96762084960938
-139,43685913085938
-139,85653686523438
-140,22653198242188
-140,54672241210938
-140,81695556640625
-141,03717041015625
-141,207275390625
-141,32720947265625
-141,39691162109375
-141,4163818359375
-141,3856201171875
-141,30462646484375
-141,17343139648438
-140,9920654296875
-140,7606201171875
-140,47918701171875
-140,14779663085938
-139,76663208007812
-139,3358154296875
-138,85546875
-138,3258056640625
-137,74697875976562
-137,1192169189453
-136,44276428222656
-135,7178192138672
-134,9446563720703
-134,12355041503906
-133,25479125976562
-132,33868408203125
-131,37554931640625
-130,36575317382812
-129,30963134765625
-128,2075653076172
-127,05996704101562
-125,86721801757812
