0
2,6655712127685547
5,330194473266602
7,992921829223633
10,652807235717773
13,308908462524414
15,960277557373047
18,605976104736328
21,24506378173828
23,876602172851562
26,499652862548828
29,11328887939453
31,71657943725586
34,30860137939453
36,888427734375
39,45515441894531
42,007850646972656
44,545631408691406
47,06758117675781
49,57279968261719
52,06040954589844
54,52952575683594
56,97925567626953
59,40875244140625
61,81713104248047
64,20355224609375
66,56715393066406
68,90711975097656
71,22257995605469
73,51274108886719
75,77677917480469
78,01390075683594
80,22331237792969
82,40419006347656
84,55581665039062
86,67738342285156
88,76817321777344
90,827392578125
92,8543701171875
94,84834289550781
96,80862426757812
98,7344970703125
100,62528991699219
102,48033142089844
104,29896545410156
106,08053588867188
107,82441711425781
109,52999877929688
111,1966552734375
112,82380676269531
114,41087341308594
115,957275390625
117,46247863769531
118,92594909667969
120,34718322753906
121,72564697265625
123,06085205078125
124,35235595703125
125,59967041015625
126,80235290527344
127,95999145507812
129,07215881347656
130,13845825195312
131,15853881835938
132,1320037841797
133,05853271484375
133,93777465820312
134,76943969726562
135,55320739746094
136,288818359375
136,97601318359375
137,61453247070312
138,20416259765625
138,74465942382812
139,23593139648438
139,67770385742188
140,06985473632812
140,41220092773438
140,70468139648438
140,94717407226562
141,13958740234375
141,2818603515625
141,37393188476562
141,41574096679688
141,4073486328125
141,34872436523438
141,2398681640625
141,080810546875
140,87161254882812
140,61239624023438
140,30322265625
139,94418334960938
139,53543090820312
139,07711791992188
138,56936645507812
138,01239013671875
137,40638732910156
136,75155639648438
136,0481414794922
135,29638671875
134,49656677246094
133,64895629882812
132,75387573242188
131,81161499023438
130,82252502441406
129,78695678710938
128,7052764892578
127,577880859375
126,40513610839844
125,18748474121094
123,92535400390625
122,61921691894531
121,26951599121094
119,876708984375
118,44131469726562
116,96385192871094
115,44480895996094
113,884765625
112,28425598144531
110,64385986328125
108,96415710449219
107,2457275390625
105,48919677734375
103,6951904296875
101,86434936523438
99,997314453125
98,09474182128906
96,15733337402344
94,18574523925781
92,18070983886719
90,14291381835938
88,07310485839844
85,97198486328125
83,84033203125
81,67889404296875
79,48843383789062
77,26972961425781
75,02357482910156
72,75076293945312
70,45210266113281
68,1284408569336
65,78055572509766
63,40928649902344
61,01551055908203
58,60004425048828
56,16376495361328
53,70752716064453
51,232215881347656
48,73869323730469
46,227867126464844
43,700599670410156
41,15782165527344
38,60041809082031
36,02930450439453
33,44539260864258
30,849594116210938
28,242835998535156
25,626049041748047
23,000152587890625
20,3660888671875
17,72479248046875
15,07719612121582
12,424247741699219
9,766883850097656
7,106050491333008
4,442695617675781
1,7777628898620605
-0,8878003358840942
-3,553046703338623
-6,217029571533203
-8,878801345825195
-11,537420272827148
-14,191934585571289
-16,841407775878906
-19,484893798828125
-22,1214599609375
-24,750164031982422
-27,370071411132812
-29,98025131225586
-32,57978057861328
-35,16773223876953
-37,743194580078125
-40,30523681640625
-42,85295867919922
-45,385459899902344
-47,901824951171875
-50,40118408203125
-52,88262176513672
-55,34527587890625
-57,78826141357422
-60,210716247558594
-62,611778259277344
-64,99059295654297
-67,3463134765625
-69,67811584472656
-71,98515319824219
-74,2666015625
-76,52168273925781
-78,74955749511719
-80,949462890625
-83,12062072753906
-85,26223754882812
-87,37353515625
-89,45381164550781
-91,50230407714844
-93,51826477050781
-95,50102233886719
-97,4498291015625
-99,36402893066406
-101,242919921875
-103,08583068847656
-104,89212036132812
-106,66114807128906
-108,39225769042969
-110,08488464355469
-111,73838806152344
-113,35220336914062
-114,92572021484375
-116,45840454101562
-117,94972229003906
-119,39913940429688
-120,80612182617188
-122,17018127441406
-123,4908447265625
-124,76760864257812
-126,00009155273438
-127,18775939941406
-128,33026123046875
-129,42715454101562
-130,47808837890625
-131,48263549804688
-132,4404754638672
-133,35125732421875
-134,21466064453125
-135,0303955078125
-135,7981414794922
-136,51763916015625
-137,18862915039062
-137,81085205078125
-138,38418579101562
-138,90829467773438
-139,383056640625
-139,80831909179688
-140,18389892578125
-140,50967407226562
-140,78549194335938
-141,01132202148438
-141,18704223632812
-141,31259155273438
-141,387939453125
-141,4130859375
-141,387939453125
-141,31259155273438
-141,18704223632812
-141,01132202148438
-140,78549194335938
-140,50961303710938
-140,18389892578125
-139,80831909179688
-139,383056640625
-138,90829467773438
-138,3841552734375
-137,81088256835938
-137,18862915039062
