0
0,0030276814425829798
0,009046845463244245
0,014991302388254553
0,02085646173353307
0,026637791989464317
0,0323308236530982
0,03793115109028295
0,04343443513396197
0,04883640641770327
0,054132867535948766
0,05931969441114926
0,06439284030054697
0,06934833786375821
0,0741823004340753
0,07889092478207312
0,08347049384457057
0,08791737827304748
0,09222803870853964
0,09639902801918793
0,10042699273629109
0,10430867635863827
0,10804092032797628
0,11162066572625183
0,11504495531276326
0,11831093513774678
0,12141585649421896
0,12435707820747038
0,12713206735409321
0,12973840012645807
0,13217376455899787
0,13443596149142825
0,13652290567562442
0,13843262740725176
0,14016327372787044
0,14171310900619707
0,14308051661474153
0,1442639997940742
0,14526218246710473
0,1460738105752504
0,1466977524102664
0,14713299946715108
0,14737866705496547
0,14743399514220637
0,1472983490549259
0,1469712194550897
0,14645222283879974
0,1457411022681974
0,14483772757391544
0,1437420952186103
0,14245432858447876
0,1409746782556058
0,139303521865903
0,13744136389408942
0,1353888356442227
0,13314669506613047
0,13071582640387008
0,12809723988692334
0,12529207129739572
0,12230158150874834
0,11912715585321479
0,11577030353270297
0,11223265695425858
0,10851597095463135
0,10462212197380781
0,10055310717789165
0,09631104338864738
0,0918981661538774
0,0873168286253413
0,08256950029229689
0,07765876595265642
0,07258732444545664
0,06735798685887773
0,061973675645091014
0,05643742321212254
0,05075236932543981
0,044921760562592554
0,03894894876998793
0,03283738833148442
0,026590635110549064
0,020212344778114365
0,013706270336051837
0,007076260362769843
0,00032625721906720875
-0,006539704975677289
-0,013517502787085817
-0,020602925755903695
-0,027791678152215307
-0,03507938152798974
-0,04246157654109933
-0,04993372557606139
-0,05749121616040879
-0,06512936212341823
-0,07284340669271126
-0,08062852523900159
-0,0884798261417594
-0,09639235549714009
-0,10436109956345115
-0,11238098608712259
-0,12044688832304033
-0,12855362755186447
-0,13669597523762436
-0,14486865635035154
-0,15306635270803762
-0,16128370519234395
-0,1695153167442006
-0,177755755756661
-0,18599955833787626
-0,1942412309688103
-0,20247525546192718
-0,21069609049736118
-0,21889817469446515
-0,2270759304546338
-0,23522376590353034
-0,24333607912790559
-0,2514072605095857
-0,25943169582537906
-0,2674037704931625
-0,27531787267407
-0,2831683940847923
-0,29094973500390137
-0,2986563077491761
-0,30628253862420624
-0,3138228725291841
-0,32127177489386466
-0,3286237355089799
-0,3358732712033723
-0,3430149292727054
-0,350043290513992
-0,35695297262771586
-0,36373863360463243
-0,37039497318845777
-0,3769167373725267
-0,38329872211460564
-0,3895357747421188
-0,39562279762439967
-0,40155475182245093
-0,40732665918828526
-0,4129336052015943
-0,41837074254300044
-0,42363329463936916
-0,4287165576540452
-0,43361590320929483
-0,4383267810772226
-0,44284472260135754
-0,4471653440843389
-0,45128434708845394
-0,45519752251478435
-0,4589007546455652
-0,4623900213331502
-0,4656613979641866
-0,46871105985777045
-0,47153528424036284
-0,47413045408526033
-0,47649305885667514
-0,47861969673522353
-0,48050707794228176
-0,4821520264920367
-0,48355148227755523
-0,4847025031084249
-0,4856022674623465
-0,4862480760421193
-0,4866373532816357
-0,48676765032616065
-0,4866366460525486
-0,4862421480361893
-0,4855820961344111
-0,4846545633448343
-0,48345775660821794
-0,48199001946263575
-0,48024983273363303
-0,47823581631137624
-0,47594673010702815
-0,47338147571376166
-0,4705390980086812
-0,46741878478783755
-0,4640198697747254
-0,46034183213501806
-0,4563842970748023
-0,45214703866681655
-0,44762997841886815
-0,4428331872136855
-0,43775688604238083
-0,4324014451494032
-0,4267673861668502
-0,420855381515721
-0,4146662548885738
-0,40820098205069655
-0,4014606900521612
-0,3944466582840832
-0,38716031756415614
-0,3796032503032184
-0,37177719137173265
-0,36368402699567964
-0,35532579397066155
-0,34670467995757365
-0,33782302371557466
-0,32868331336489076
-0,31928818554075566
-0,3096404260113197
-0,29974296851719867
-0,2895988933584946
-0,27921142687425615
-0,2685839404797474
-0,25771994964327327
-0,2466231124215819
-0,23529722812648995
-0,22374623688627635
-0,21197421781349132
-0,19998538730549065
-0,1877840979552888
-0,17537483654745759
-0,16276222257023348
-0,14995100657698368
-0,13694606830237335
-0,12375241510619545
-0,11037517945806631
-0,09681961713283109
-0,0830911054500206
-0,0691951408666677
-0,0551373367588678
-0,04092342115462544
-0,02655923445768059
-0,01205072699936701
0,0025960434046779363
0,0173749139843001
0,032279619615154104
0,04730379547955689
0,06244097980763635
0,07768461649792606
0,09302805803948884
0,10846456851983546
0,12398732633590569
0,13958942741755034
0,1552638878178537
0,17100364700419465
0,18680157127661967
0,20265045664459339
0,21854303220978344
0,2344719632906128
0,2504298546687454
0,26640925443300384
0,28240265689333777
0,29840250570778615
0,31440119817494294
0,330391088401525
0,3463644902969931
0,3623136817292764
0,37823090812349575
0,39410838588345676
0,4099383062066265
0,4257128385280945
0,4414241347365767
0,45706433206274977
0,4726255573085962
0,4880999308903921
0,5034795697400566
0,5187565917337532
0,5339231201200965
0,5489712864203597
0,5638932340881075
0,5786811233080678
0,5933271338809502
0,6078234700073708
0,6221623631543234
0,6363360756730415
0,6503369059297942
0,6641571918960415
0,6777893147221521
0,6912257019115366
0,7044588316197261
0,717481237313965
0,7302855105025449
0,7428643045841472
0,7552103398157506
0,7673164052012134
0,7791753626397568
0,7907801525700595
0,8021237961487137
0,8131993981575351
0,8240001521647665
0,8345193441238478
0,8447503544077967
0,8546866624741574
0,8643218499629517
0,8736496045149621
0,8826637243089955
0,8913581195015219
0,8997268162893822
0,9077639605428318
0,915463820626004
0,9228207905476674
0,9298293938224897
