-0,030517578125
-0,030517578125
-0,06103515625
-0,091552734375
-0,091552734375
-0,0762939453125
-0,0762939453125
-0,091552734375
-0,1068115234375
-0,091552734375
-0,1068115234375
-0,1220703125
-0,1220703125
-0,1373291015625
-0,152587890625
-0,152587890625
-0,1220703125
-0,18310546875
-0,152587890625
-0,18310546875
-0,18310546875
-0,152587890625
-0,152587890625
-0,18310546875
-0,18310546875
-0,213623046875
-0,213623046875
-0,244140625
-0,244140625
-0,213623046875
-0,244140625
-0,213623046875
-0,213623046875
-0,274658203125
-0,244140625
-0,274658203125
-0,244140625
-0,30517578125
-0,30517578125
-0,274658203125
-0,2899169921875
-0,2899169921875
-0,2899169921875
-0,2899169921875
-0,335693359375
-0,3204345703125
-0,30517578125
-0,335693359375
-0,335693359375
-0,335693359375
-0,335693359375
-0,335693359375
-0,3509521484375
-0,3204345703125
-0,3509521484375
-0,335693359375
-0,3509521484375
-0,3509521484375
-0,3204345703125
-0,3204345703125
-0,335693359375
-0,335693359375
-0,3662109375
-0,3509521484375
-0,3509521484375
-0,3509521484375
-0,3662109375
-0,3509521484375
-0,3662109375
-0,335693359375
-0,3662109375
-0,335693359375
-0,3509521484375
-0,3509521484375
-0,335693359375
-0,30517578125
-0,335693359375
-0,335693359375
-0,3204345703125
-0,30517578125
-0,30517578125
-0,30517578125
-0,2899169921875
-0,2899169921875
-0,30517578125
-0,2899169921875
-0,28228759765625
-0,26702880859375
-0,26702880859375
-0,26702880859375
-0,26702880859375
-0,2593994140625
-0,23651123046875
-0,244140625
-0,25177001953125
-0,22125244140625
-0,2288818359375
-0,213623046875
-0,202178955078125
-0,194549560546875
-0,18310546875
-0,179290771484375
-0,171661376953125
-0,16021728515625
-0,148773193359375
-0,141143798828125
-0,1316070556640625
-0,1201629638671875
-0,110626220703125
-0,10013580322265625
-0,09006261825561523
-0,07915496826171875
-0,06866455078125
-0,0591278076171875
-0,0476837158203125
-0,0362396240234375
-0,0247955322265625
-0,019073486328125
-0,003814697265625
0,00762939453125
0,02288818359375
0,030517578125
0,049591064453125
0,06103515625
0,0762939453125
0,0762939453125
0,09918212890625
0,11444091796875
0,1220703125
0,1373291015625
0,14495849609375
0,16021728515625
0,17547607421875
0,1983642578125
0,19073486328125
0,213623046875
0,2288818359375
0,23651123046875
0,244140625
0,274658203125
0,274658203125
0,274658203125
0,2899169921875
0,3204345703125
0,3204345703125
0,335693359375
0,335693359375
0,3814697265625
0,3662109375
0,4119873046875
0,42724609375
0,4425048828125
0,4425048828125
0,4425048828125
0,457763671875
0,4730224609375
0,5035400390625
0,5035400390625
0,5035400390625
0,5340576171875
0,518798828125
0,5340576171875
0,5645751953125
0,5645751953125
0,5645751953125
0,5950927734375
0,5950927734375
0,6256103515625
0,6256103515625
0,6256103515625
0,640869140625
0,6256103515625
0,6561279296875
0,67138671875
0,67138671875
0,6866455078125
0,6866455078125
0,7171630859375
0,732421875
0,7171630859375
0,7171630859375
0,67138671875
0,762939453125
0,732421875
0,79345703125
0,762939453125
0,762939453125
0,762939453125
0,79345703125
0,79345703125
0,762939453125
0,823974609375
0,762939453125
0,823974609375
0,823974609375
0,79345703125
0,79345703125
0,823974609375
0,79345703125
0,8544921875
0,8544921875
0,8544921875
0,79345703125
0,8544921875
0,8544921875
0,823974609375
0,885009765625
0,823974609375
0,823974609375
0,8392333984375
0,823974609375
0,8087158203125
0,8087158203125
0,79345703125
0,8087158203125
0,79345703125
0,8087158203125
0,79345703125
0,79345703125
0,7781982421875
0,7781982421875
0,79345703125
0,762939453125
0,7476806640625
0,762939453125
0,732421875
0,732421875
0,732421875
0,701904296875
0,7171630859375
0,701904296875
0,701904296875
0,6866455078125
0,6561279296875
0,640869140625
0,6256103515625
0,6256103515625
0,6103515625
0,6103515625
0,5950927734375
0,5645751953125
0,579833984375
0,54931640625
0,5340576171875
0,518798828125
0,48828125
0,48828125
0,4730224609375
0,4425048828125
0,42724609375
0,4119873046875
0,40435791015625
0,396728515625
0,37384033203125
0,34332275390625
0,335693359375
0,3204345703125
0,29754638671875
0,26702880859375
0,25177001953125
0,244140625
0,2288818359375
0,20599365234375
0,19073486328125
0,171661376953125
0,14495849609375
0,118255615234375
0,09918212890625
0,080108642578125
0,06103515625
0,041961669921875
0,0171661376953125
-0,0057220458984375
-0,0247955322265625
-0,04863739013671875
-0,0705718994140625
-0,09202957153320312
-0,11408329010009766
-0,13637542724609375
-0,15926361083984375
-0,1811981201171875
-0,2040863037109375
-0,225067138671875
-0,247955322265625
-0,270843505859375
-0,293731689453125
-0,31280517578125
-0,331878662109375
-0,3662109375
-0,38909912109375
-0,40435791015625
-0,42724609375
-0,43487548828125
-0,457763671875
-0,48828125
-0,518798828125
-0,5340576171875
-0,55694580078125
-0,58746337890625
-0,5950927734375
-0,6256103515625
-0,6561279296875
-0,67901611328125
-0,69427490234375
-0,7171630859375
